timestamp,trace_id,symbol,strategy,side,confidence,entry,sl,tp1,tp2,atr,regime_score,num_agree,total_strategies
2026-04-29T17:05:31.070563+00:00,0eb2bf1c,HYPE,ensemble,SELL,62.15482986111113,39.47,40.43497142857143,38.02254285714285,37.861714285714285,0.40207142857142886,0,1,2
2026-04-29T17:07:31.494860+00:00,7a727b56,HYPE,ensemble,SELL,62.15482986111113,39.47,40.43497142857143,38.02254285714285,37.861714285714285,0.40207142857142886,0,1,2
2026-04-29T17:09:55.962527+00:00,83e8d51a,HYPE,ensemble,SELL,69.06092206790126,39.507,40.48242857142857,38.043857142857135,37.88128571428571,0.4064285714285718,0,1,2
2026-04-29T17:12:12.899880+00:00,dc892fb6,HYPE,ensemble,SELL,69.06092206790126,39.51,40.48662857142857,38.04505714285715,37.882285714285715,0.40692857142857164,0,1,2
2026-04-29T17:17:56.590009+00:00,921c66bb,HYPE,ensemble,SELL,69.06092206790126,39.533,40.510828571428576,38.06625714285714,37.903285714285715,0.4074285714285715,0,1,2
2026-04-29T17:20:17.688503+00:00,76624586,HYPE,ensemble,SELL,69.06092206790126,39.614,40.60742857142857,38.12385714285713,37.95828571428571,0.41392857142857153,0,1,2
2026-04-29T17:22:42.738739+00:00,22a17c33,HYPE,ensemble,SELL,69.06092206790126,39.614,40.60742857142857,38.12385714285713,37.95828571428571,0.41392857142857153,0,1,2
2026-04-29T17:24:55.517510+00:00,98e132cf,HYPE,ensemble,SELL,69.06092206790126,39.641,40.63562857142857,38.149057142857146,37.983285714285714,0.4144285714285719,0,1,2
