timestamp,trace_id,symbol,strategy,side,confidence,entry,sl,tp1,tp2,atr,regime_score,num_agree,total_strategies
2026-04-29T15:50:26.728265+00:00,de5279a7,HYPE,ensemble,SELL,74.21472222222225,39.478,40.44331428571428,38.03002857142859,37.86914285714286,0.4022142857142853,0,1,2
2026-04-29T15:52:36.394246+00:00,a187e4e4,HYPE,ensemble,SELL,74.21472222222225,39.478,40.44331428571428,38.03002857142859,37.86914285714286,0.40221428571428525,0,1,2
2026-04-29T17:15:34.899172+00:00,fe8d3fa2,HYPE,ensemble,SELL,69.06092206790126,39.51,40.48782857142857,38.043257142857136,37.88028571428571,0.4074285714285715,0,1,2
2026-04-29T17:18:12.769059+00:00,ad0d9e30,HYPE,ensemble,SELL,69.06092206790126,39.51,40.48782857142857,38.043257142857136,37.88028571428571,0.4074285714285715,0,1,2
