timestamp,symbol,side,entry,exit,tp1_hit,tp2_hit,sl_hit,trailing_hit,early_exit,pnl,fees,ml_samples_at_entry,ml_samples_at_exit,ml_conf_at_entry,ml_conf_at_exit,state_path,outcome,leverage,confidence,strategy,entry_reasons,entry_type,primary_driver,regime,volatility_band
2026-04-08T13:59:22.616185+00:00,HYPE,LONG,39.2336,39.2125,False,False,True,False,False,-0.28,0.09,0,65,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_LOSS,4.0,41.4,ensemble,"{""strategies_agree"": [""confidence_scorer""], ""num_agree"": 1, ""trend_adjustment"": 3.9, ""regime_score"": 0, ""individual_confidences"": {""confidence_scorer"": 65.0}, ""mode"": ""weighted_veto"", ""rr1"": 1.5, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.3257, ""win_prob_deflated"": 0.5525, ""fee_drag_pct"": 2.4, ""setup_key"": ""HYPE_BUY_confidence_scorer"", ""llm_notes"": """", ""snapshot_entry"": 39.2395, ""live_entry"": 39.2375, ""entry_slippage_pct"": 0.0051, ""pre_trade_sim"": {""ev"": 23.08, ""max_loss"": -45.1, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,confidence_scorer,illiquid,low
2026-04-08T16:18:18.182061+00:00,HYPE,LONG,38.6916,38.661,False,False,True,False,False,-0.66,0.12,0,66,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_LOSS,5.0,34.5,ensemble,"{""strategies_agree"": [""multi_tier_quality"", ""funding_rate""], ""num_agree"": 2, ""trend_adjustment"": 1.9, ""regime_score"": 0, ""individual_confidences"": {""multi_tier_quality"": 66.0, ""funding_rate"": 60.002902}, ""mode"": ""weighted_veto"", ""rr1"": 1.5, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""multi_tier_quality"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.2713, ""win_prob_deflated"": 0.5516, ""fee_drag_pct"": 5.1, ""setup_key"": ""HYPE_BUY_2-agree"", ""llm_notes"": """", ""snapshot_entry"": 38.691, ""live_entry"": 38.6955, ""entry_slippage_pct"": 0.0116, ""pre_trade_sim"": {""ev"": 16.13, ""max_loss"": -36.82, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,multi_tier_quality,illiquid,low
2026-04-08T22:19:20.839965+00:00,BTC,LONG,71503.3,71330.5,False,False,True,False,False,-3.49,0.14,0,67,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_LOSS,8.0,43.9,ensemble,"{""strategies_agree"": [""regime_trend""], ""num_agree"": 1, ""trend_adjustment"": 2.9, ""regime_score"": 0, ""individual_confidences"": {""regime_trend"": 100}, ""mode"": ""weighted_veto"", ""rr1"": 2.0, ""ml_adjusted"": true, ""entry_type"": ""TREND"", ""primary_driver"": ""regime_trend"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.82, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.3409, ""win_prob_deflated"": 0.475, ""fee_drag_pct"": 4.9, ""setup_key"": ""BTC_BUY_regime_trend"", ""llm_notes"": ""BTC LONG: Regime shift to trend confirmed, 67% WR pattern with $56k profit history over 1620 trades. 2-strat agreement, pass_votes=true, 4/4 timeframe align. Early trend entry on WT cross + MFI bull. Size 1.8x on proven winner setup. Taking aggressive position on validated edge."", ""snapshot_entry"": 71522.5, ""live_entry"": 71510.5, ""entry_slippage_pct"": 0.0168, ""pre_trade_sim"": {""ev"": 12.02, ""max_loss"": -46.12, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",TREND,regime_trend,illiquid,low
2026-04-08T22:20:06.725980+00:00,HYPE,LONG,38.6666,39.0885,True,False,False,True,False,7.07,0.06,0,68,0.0000,0.0000,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,TRAILING_WIN,5.0,63.3,ensemble,"{""strategies_agree"": [""multi_tier_quality"", ""funding_rate""], ""num_agree"": 2, ""trend_adjustment"": 2.2, ""regime_score"": 0, ""individual_confidences"": {""multi_tier_quality"": 73.0, ""funding_rate"": 70.161103}, ""mode"": ""weighted_veto"", ""rr1"": 1.5, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""multi_tier_quality"", ""regime"": ""trending"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.5675, ""win_prob_deflated"": 0.6267, ""fee_drag_pct"": 3.4, ""setup_key"": ""HYPE_BUY_2-agree"", ""llm_notes"": """", ""snapshot_entry"": 38.686, ""live_entry"": 38.6705, ""entry_slippage_pct"": 0.0401, ""pre_trade_sim"": {""ev"": 26.07, ""max_loss"": -49.44, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,multi_tier_quality,trending,low
2026-04-09T16:30:45.393923+00:00,BTC,LONG,71769.3,71983.5,False,False,True,False,False,3.57,0.15,0,69,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_WIN,6.5,61.8,ensemble,"{""strategies_agree"": [""confidence_scorer"", ""multi_tier_quality""], ""num_agree"": 2, ""trend_adjustment"": 4.8, ""regime_score"": 0, ""individual_confidences"": {""confidence_scorer"": 74.0, ""multi_tier_quality"": 83.0}, ""mode"": ""weighted_veto"", ""rr1"": 2.0, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""trending"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.5781, ""win_prob_deflated"": 0.5597, ""fee_drag_pct"": 6.0, ""setup_key"": ""BTC_BUY_2-agree"", ""llm_notes"": """", ""snapshot_entry"": 71822.5, ""live_entry"": 71776.5, ""entry_slippage_pct"": 0.064, ""pre_trade_sim"": {""ev"": 8.84, ""max_loss"": -35.32, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,confidence_scorer,trending,low
2026-04-09T16:35:39.323827+00:00,ETH,LONG,2207.73,2204.35,False,False,True,False,False,-1.66,0.13,0,70,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_LOSS,6.7,35.1,ensemble,"{""strategies_agree"": [""regime_trend"", ""confidence_scorer""], ""num_agree"": 2, ""trend_adjustment"": 5.2, ""regime_score"": 0, ""individual_confidences"": {""regime_trend"": 100, ""confidence_scorer"": 70.0}, ""mode"": ""weighted_veto"", ""rr1"": 2.0, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""trending"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.715, ""win_prob_deflated"": 0.6032, ""fee_drag_pct"": 5.0, ""setup_key"": ""ETH_BUY_2-agree"", ""cluster_risk"": 0.501, ""llm_notes"": """", ""snapshot_entry"": 2208.85, ""live_entry"": 2207.95, ""entry_slippage_pct"": 0.0407, ""pre_trade_sim"": {""ev"": 13.5, ""max_loss"": -45.14, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""HIGH""}}",MEDIUM,confidence_scorer,trending,low
2026-04-09T18:46:58.052602+00:00,SOL,LONG,84.442,83.5455,False,False,True,False,False,-16.48,0.16,0,71,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_LOSS,7.9,37.5,ensemble,"{""strategies_agree"": [""confidence_scorer"", ""oi_delta"", ""bollinger_squeeze""], ""num_agree"": 3, ""trend_adjustment"": 0, ""regime_score"": 0, ""individual_confidences"": {""confidence_scorer"": 55.800000000000004, ""oi_delta"": 75.0, ""bollinger_squeeze"": 66.96000000000001}, ""mode"": ""weighted_veto"", ""rr1"": 1.57, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""bollinger_squeeze"", ""regime"": ""ranging"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.9171, ""win_prob_deflated"": 0.6867, ""fee_drag_pct"": 5.6, ""setup_key"": ""SOL_BUY_BB"", ""llm_notes"": """", ""snapshot_entry"": 84.4705, ""live_entry"": 84.4505, ""entry_slippage_pct"": 0.0237, ""pre_trade_sim"": {""ev"": 15.58, ""max_loss"": -47.44, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,bollinger_squeeze,ranging,low
2026-04-09T21:21:29.989846+00:00,BTC,LONG,72178.3,72139.5,False,False,True,False,False,-0.58,0.10,0,72,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_LOSS,8.0,53.3,ensemble,"{""strategies_agree"": [""confidence_scorer"", ""multi_tier_quality""], ""num_agree"": 2, ""trend_adjustment"": 4.3, ""regime_score"": 0, ""individual_confidences"": {""confidence_scorer"": 62.0, ""multi_tier_quality"": 83.0}, ""mode"": ""weighted_veto"", ""rr1"": 2.0, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""trending"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.4313, ""win_prob_deflated"": 0.5058, ""fee_drag_pct"": 4.8, ""setup_key"": ""BTC_BUY_2-agree"", ""cluster_risk"": 0.225, ""llm_notes"": """", ""snapshot_entry"": 72178.5, ""live_entry"": 72185.5, ""entry_slippage_pct"": 0.0097, ""pre_trade_sim"": {""ev"": 13.16, ""max_loss"": -48.56, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""MODERATE""}}",MEDIUM,confidence_scorer,trending,low
2026-04-09T22:46:40.768816+00:00,HYPE,LONG,38.7646,39.7125,True,False,False,True,False,9.85,0.07,0,73,0.0000,0.0000,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,TRAILING_WIN,5.0,66.9,ensemble,{},,,,
2026-04-09T22:48:37.617356+00:00,SOL,LONG,84.076,84.3015,False,False,True,False,False,1.34,0.07,0,74,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_WIN,5.6,45.3,ensemble,"{""strategies_agree"": [""confidence_scorer""], ""num_agree"": 1, ""trend_adjustment"": 0, ""regime_score"": 0, ""individual_confidences"": {""confidence_scorer"": 70.0}, ""mode"": ""weighted_veto"", ""rr1"": 2.0, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.0869, ""win_prob_deflated"": 0.385, ""fee_drag_pct"": 3.9, ""setup_key"": ""SOL_BUY_confidence_scorer"", ""llm_notes"": """", ""snapshot_entry"": 84.0625, ""live_entry"": 84.0845, ""entry_slippage_pct"": 0.0262, ""pre_trade_sim"": {""ev"": 13.18, ""max_loss"": -40.77, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,confidence_scorer,illiquid,low
2026-04-09T23:05:57.520550+00:00,BTC,LONG,72575.2,71851.5,False,False,True,False,False,-18.10,0.18,0,75,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_LOSS,8.0,54.9,ensemble,"{""strategies_agree"": [""confidence_scorer""], ""num_agree"": 1, ""trend_adjustment"": 4.2, ""regime_score"": 0, ""individual_confidences"": {""confidence_scorer"": 70.0}, ""mode"": ""weighted_veto"", ""rr1"": 2.0, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.0802, ""win_prob_deflated"": 0.385, ""fee_drag_pct"": 4.6, ""setup_key"": ""BTC_BUY_confidence_scorer"", ""cluster_risk"": 0.156, ""llm_notes"": """", ""snapshot_entry"": 72558.5, ""live_entry"": 72582.5, ""entry_slippage_pct"": 0.0331, ""pre_trade_sim"": {""ev"": 12.56, ""max_loss"": -47.13, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""MODERATE""}}",MEDIUM,confidence_scorer,illiquid,low
2026-04-09T23:57:10.633252+00:00,HYPE,LONG,39.568,39.4595,False,False,True,False,False,-1.06,0.06,0,76,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_LOSS,5.0,55.6,ensemble,"{""strategies_agree"": [""confidence_scorer"", ""multi_tier_quality""], ""num_agree"": 2, ""trend_adjustment"": 4.1, ""regime_score"": 0, ""individual_confidences"": {""confidence_scorer"": 60.0, ""multi_tier_quality"": 76.0}, ""mode"": ""weighted_veto"", ""rr1"": 1.5, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.4755, ""win_prob_deflated"": 0.5784, ""fee_drag_pct"": 3.0, ""setup_key"": ""HYPE_BUY_2-agree"", ""llm_notes"": """", ""snapshot_entry"": 39.6305, ""live_entry"": 39.572, ""entry_slippage_pct"": 0.1476, ""pre_trade_sim"": {""ev"": 21.71, ""max_loss"": -49.38, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,confidence_scorer,illiquid,low
2026-04-10T02:40:39.567770+00:00,HYPE,LONG,40.122,40.3685,False,False,True,False,False,3.28,0.09,0,77,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_WIN,5.0,57.6,ensemble,"{""strategies_agree"": [""regime_trend"", ""confidence_scorer""], ""num_agree"": 2, ""trend_adjustment"": 4.5, ""regime_score"": 0, ""individual_confidences"": {""regime_trend"": 60.0, ""confidence_scorer"": 70.0}, ""mode"": ""weighted_veto"", ""rr1"": 1.5, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""trending"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.6765, ""win_prob_deflated"": 0.6948, ""fee_drag_pct"": 2.0, ""setup_key"": ""HYPE_BUY_2-agree"", ""llm_notes"": """", ""snapshot_entry"": 40.164, ""live_entry"": 40.126, ""entry_slippage_pct"": 0.0946, ""pre_trade_sim"": {""ev"": 34.54, ""max_loss"": -63.76, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,confidence_scorer,trending,low
2026-04-10T02:55:41.047848+00:00,BTC,LONG,72127.3,71913.5,False,False,True,False,False,-3.66,0.10,0,78,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_LOSS,10.0,61.4,ensemble,"{""strategies_agree"": [""regime_trend"", ""confidence_scorer""], ""num_agree"": 2, ""trend_adjustment"": 4.7, ""regime_score"": 0, ""individual_confidences"": {""regime_trend"": 100, ""confidence_scorer"": 60.0}, ""mode"": ""weighted_veto"", ""rr1"": 2.0, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.4981, ""win_prob_deflated"": 0.5257, ""fee_drag_pct"": 3.9, ""setup_key"": ""BTC_BUY_2-agree"", ""llm_notes"": """", ""snapshot_entry"": 72152.5, ""live_entry"": 72134.5, ""entry_slippage_pct"": 0.0249, ""pre_trade_sim"": {""ev"": 19.47, ""max_loss"": -63.38, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,confidence_scorer,illiquid,low
2026-04-10T06:21:01.109201+00:00,HYPE,LONG,40.3875,40.3745,False,False,True,False,False,-0.09,0.04,0,79,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_LOSS,4.0,63.4,ensemble,"{""strategies_agree"": [""confidence_scorer""], ""num_agree"": 1, ""trend_adjustment"": 4.5, ""regime_score"": 0, ""individual_confidences"": {""confidence_scorer"": 75.0}, ""mode"": ""weighted_veto"", ""rr1"": 1.5, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.5373, ""win_prob_deflated"": 0.6375, ""fee_drag_pct"": 2.0, ""setup_key"": ""HYPE_BUY_confidence_scorer"", ""llm_notes"": """", ""snapshot_entry"": 40.3825, ""live_entry"": 40.3915, ""entry_slippage_pct"": 0.0223, ""pre_trade_sim"": {""ev"": 26.19, ""max_loss"": -49.61, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,confidence_scorer,illiquid,low
2026-04-10T06:24:39.510649+00:00,BTC,LONG,72052.3,71965.5,False,False,True,False,False,-1.56,0.12,0,80,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_LOSS,8.0,40.9,ensemble,"{""strategies_agree"": [""regime_trend""], ""num_agree"": 1, ""trend_adjustment"": 2.9, ""regime_score"": 0, ""individual_confidences"": {""regime_trend"": 100}, ""mode"": ""weighted_veto"", ""rr1"": 2.0, ""ml_adjusted"": true, ""entry_type"": ""TREND"", ""primary_driver"": ""regime_trend"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.4513, ""win_prob_deflated"": 0.513, ""fee_drag_pct"": 4.9, ""setup_key"": ""BTC_BUY_regime_trend"", ""llm_notes"": """", ""snapshot_entry"": 72058.5, ""live_entry"": 72059.5, ""entry_slippage_pct"": 0.0014, ""pre_trade_sim"": {""ev"": 11.26, ""max_loss"": -43.5, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",TREND,regime_trend,illiquid,low
2026-04-10T07:43:09.128857+00:00,HYPE,LONG,40.3795,40.3025,False,False,True,False,False,-0.32,0.03,0,81,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_LOSS,4.0,52.8,ensemble,"{""strategies_agree"": [""confidence_scorer""], ""num_agree"": 1, ""trend_adjustment"": 3.9, ""regime_score"": 0, ""individual_confidences"": {""confidence_scorer"": 65.0}, ""mode"": ""weighted_veto"", ""rr1"": 1.5, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.3297, ""win_prob_deflated"": 0.5525, ""fee_drag_pct"": 2.0, ""setup_key"": ""HYPE_BUY_confidence_scorer"", ""llm_notes"": """", ""snapshot_entry"": 40.3855, ""live_entry"": 40.3835, ""entry_slippage_pct"": 0.005, ""pre_trade_sim"": {""ev"": 26.71, ""max_loss"": -49.43, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,confidence_scorer,illiquid,low
2026-04-10T13:35:50.022916+00:00,SOL,LONG,83.848,83.663,False,False,True,False,False,-1.23,0.08,0,82,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_LOSS,5.6,44.6,ensemble,"{""strategies_agree"": [""confidence_scorer""], ""num_agree"": 1, ""trend_adjustment"": 0, ""regime_score"": 0, ""individual_confidences"": {""confidence_scorer"": 75.0}, ""mode"": ""weighted_veto"", ""rr1"": 2.0, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""ranging"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.129, ""win_prob_deflated"": 0.405, ""fee_drag_pct"": 5.6, ""setup_key"": ""SOL_BUY_confidence_scorer"", ""cluster_risk"": 0.063, ""llm_notes"": """", ""snapshot_entry"": 83.885, ""live_entry"": 83.8565, ""entry_slippage_pct"": 0.034, ""pre_trade_sim"": {""ev"": 9.35, ""max_loss"": -31.44, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""MODERATE""}}",MEDIUM,confidence_scorer,ranging,low
2026-04-10T13:37:08.031259+00:00,ETH,LONG,2200.23,2208.25,True,False,False,True,False,9.04,0.09,0,83,0.0000,0.0000,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,TRAILING_WIN,8.0,52.4,ensemble,"{""strategies_agree"": [""confidence_scorer"", ""multi_tier_quality""], ""num_agree"": 2, ""trend_adjustment"": 4.5, ""regime_score"": 0, ""individual_confidences"": {""confidence_scorer"": 62.0, ""multi_tier_quality"": 83.0}, ""mode"": ""weighted_veto"", ""rr1"": 2.0, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.5331, ""win_prob_deflated"": 0.5215, ""fee_drag_pct"": 6.0, ""setup_key"": ""ETH_BUY_2-agree"", ""llm_notes"": """", ""snapshot_entry"": 2200.25, ""live_entry"": 2200.45, ""entry_slippage_pct"": 0.0091, ""pre_trade_sim"": {""ev"": 11.5, ""max_loss"": -42.15, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,confidence_scorer,illiquid,low
2026-04-10T15:40:38.363193+00:00,ETH,LONG,2223.83,2230.55,False,False,True,False,False,2.57,0.14,0,84,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_WIN,5.0,50.0,ensemble,"{""strategies_agree"": [""confidence_scorer""], ""num_agree"": 1, ""trend_adjustment"": 4.5, ""regime_score"": 0, ""individual_confidences"": {""confidence_scorer"": 75.0}, ""mode"": ""weighted_veto"", ""rr1"": 2.0, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.151, ""win_prob_deflated"": 0.4125, ""fee_drag_pct"": 5.6, ""setup_key"": ""ETH_BUY_confidence_scorer"", ""llm_notes"": """", ""snapshot_entry"": 2224.05, ""live_entry"": 2224.05, ""entry_slippage_pct"": 0.0, ""pre_trade_sim"": {""ev"": 12.42, ""max_loss"": -27.9, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,confidence_scorer,illiquid,low
2026-04-10T15:42:39.211513+00:00,SOL,LONG,84.301,84.4735,False,False,True,False,False,1.07,0.09,0,85,0.0000,0.0000,IDLE->OPEN->CLOSED,CLEAN_WIN,5.0,41.2,ensemble,"{""strategies_agree"": [""confidence_scorer""], ""num_agree"": 1, ""trend_adjustment"": 0, ""regime_score"": 0, ""individual_confidences"": {""confidence_scorer"": 70.0}, ""mode"": ""weighted_veto"", ""rr1"": 2.0, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.1163, ""win_prob_deflated"": 0.4004, ""fee_drag_pct"": 5.5, ""setup_key"": ""SOL_BUY_confidence_scorer"", ""cluster_risk"": 0.099, ""llm_notes"": """", ""snapshot_entry"": 84.3175, ""live_entry"": 84.3095, ""entry_slippage_pct"": 0.0095, ""pre_trade_sim"": {""ev"": 13.42, ""max_loss"": -28.93, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""MODERATE""}}",MEDIUM,confidence_scorer,illiquid,low
2026-04-10T21:13:47.736897+00:00,HYPE,LONG,40.6614,41.3305,True,False,False,True,False,7.08,0.04,0,86,0.0000,0.0000,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,TRAILING_WIN,5.0,52.9,ensemble,"{""strategies_agree"": [""regime_trend"", ""confidence_scorer""], ""num_agree"": 2, ""trend_adjustment"": 4.8, ""regime_score"": 0, ""individual_confidences"": {""regime_trend"": 60.0, ""confidence_scorer"": 75.0}, ""mode"": ""weighted_veto"", ""rr1"": 1.5, ""ml_adjusted"": true, ""entry_type"": ""MEDIUM"", ""primary_driver"": ""confidence_scorer"", ""regime"": ""illiquid"", ""volatility_band"": ""low"", ""llm_action"": ""proceed"", ""llm_confidence"": 0.0, ""llm_agreed"": true, ""signal_flags"": """", ""flag_max_priority"": 0, ""ev_per_dollar"": 0.77, ""win_prob_deflated"": 0.7328, ""fee_drag_pct"": 2.0, ""setup_key"": ""HYPE_BUY_2-agree"", ""llm_notes"": """", ""snapshot_entry"": 40.6605, ""live_entry"": 40.6655, ""entry_slippage_pct"": 0.0123, ""pre_trade_sim"": {""ev"": 33.3, ""max_loss"": -61.66, ""recommendation"": ""reduce_size"", ""correlation_risk"": ""LOW""}}",MEDIUM,confidence_scorer,illiquid,low
