id,timestamp,factor,symbol,predicted_side,confidence,entry_price,exit_price,actual_return,resolved,resolve_timestamp
fd142bb49d93,1775465541.4145205,regime_trend,HYPE,BUY,60.0,37.348,,,expired,1776567043.1695824
b95d69ae3f7c,1775465584.896173,regime_trend,HYPE,BUY,60.0,37.348,,,expired,1776567043.1695824
3072389f97dd,1775465626.3923569,regime_trend,HYPE,BUY,60.0,37.348,,,expired,1776567043.1695824
639a295a5d56,1775465690.1766305,regime_trend,HYPE,BUY,60.0,37.312,,,expired,1776567043.1695824
26a45260b0dc,1775465752.0748076,regime_trend,HYPE,BUY,60.0,37.312,,,expired,1776567043.1695824
0f37be9fd813,1775465797.5966995,regime_trend,HYPE,BUY,60.0,37.312,,,expired,1776567043.1695824
e9f104b85728,1775465838.6638656,regime_trend,HYPE,BUY,60.0,37.312,,,expired,1776567043.1695824
6b18b5c54f03,1775465902.6347466,regime_trend,HYPE,BUY,60.0,37.292,37.3795,0.002346,true,1775494649.6243596
9273d9d89f34,1775465964.1733334,regime_trend,HYPE,BUY,60.0,37.292,37.3795,0.002346,true,1775494649.6243596
6d07ac435b74,1775466007.5705903,regime_trend,HYPE,BUY,60.0,37.292,37.3795,0.002346,true,1775494649.6243596
fe18147a47e6,1775466048.9063895,regime_trend,HYPE,BUY,60.0,37.292,37.3795,0.002346,true,1775494649.6243596
88281bb4d5e3,1775466441.194695,regime_trend,SOL,BUY,60.0,82.062,,,expired,1776785189.4282248
fd1827d8304f,1775466517.058246,regime_trend,SOL,BUY,60.0,82.062,,,expired,1776785189.4282248
33bb28533d9b,1775466580.2102578,regime_trend,SOL,BUY,60.0,82.062,,,expired,1776785189.4282248
26ca339f7dd2,1775466632.441671,regime_trend,SOL,BUY,60.0,82.264,,,expired,1776785189.4282248
eea3642e812c,1775466683.3100884,regime_trend,SOL,BUY,60.0,82.264,,,expired,1776785189.4282248
8d2860a258ae,1775466727.2718303,regime_trend,SOL,BUY,60.0,82.264,,,expired,1776785189.4282248
dfd6847a6042,1775466788.664133,regime_trend,SOL,BUY,60.0,82.264,,,expired,1776785189.4282248
7a8c2ce6c0ab,1775466935.5113685,regime_trend,BTC,BUY,100,69643.0,69787.5,0.002075,true,1775494712.9808407
3f33c591c2e4,1775466935.7296348,regime_trend,ETH,BUY,100,2150.5,,,expired,1776321761.8278515
012cf64e2a16,1775466988.511765,regime_trend,BTC,BUY,100,69643.0,69787.5,0.002075,true,1775494712.9808407
8ea0d37b2464,1775466988.7127044,regime_trend,ETH,BUY,100,2150.5,,,expired,1776321761.8278515
fe2bac33276a,1775467040.8569565,regime_trend,BTC,BUY,100,69643.0,69787.5,0.002075,true,1775494712.9808407
941959c2a494,1775467051.7317972,regime_trend,ETH,BUY,100,2150.5,,,expired,1776321761.8278515
b682b296b260,1775467103.007887,regime_trend,BTC,BUY,100,69643.0,69787.5,0.002075,true,1775494712.9808407
54afbe62ce86,1775467103.1980495,regime_trend,ETH,BUY,100,2150.5,,,expired,1776321761.8278515
cd94bcd32f76,1775467146.044446,regime_trend,BTC,BUY,100,69846.0,69787.5,-0.000838,true,1775494712.9808407
c77341baca83,1775467146.2767127,regime_trend,ETH,BUY,100,2156.2,,,expired,1776321761.8278515
74fe2634ea81,1775467197.5747423,regime_trend,BTC,BUY,100,69846.0,69787.5,-0.000838,true,1775494712.9808407
09c31ed58d9a,1775467197.774736,regime_trend,ETH,BUY,100,2156.2,,,expired,1776321761.8278515
bc3ebfebf57b,1775467254.1671333,regime_trend,BTC,BUY,100,69846.0,69787.5,-0.000838,true,1775494712.9808407
e5314d39419c,1775467265.1728115,regime_trend,ETH,BUY,100,2156.2,,,expired,1776321761.8278515
2bd822d21bb9,1775467265.5943992,regime_trend,SOL,BUY,60.0,82.737,,,expired,1776785189.4282248
96e0c05b813c,1775467305.5127256,regime_trend,BTC,BUY,100,69846.0,69787.5,-0.000838,true,1775494712.9808407
3b16e5124725,1775467305.7226667,regime_trend,ETH,BUY,100,2156.2,,,expired,1776321761.8278515
81fdb95e7b4b,1775467317.2748125,regime_trend,SOL,BUY,60.0,82.737,,,expired,1776785189.4282248
956b7ebc400b,1775467359.0233934,regime_trend,BTC,BUY,100,70096.0,69787.5,-0.004401,true,1775494712.9808407
dd4621950a73,1775467359.2475119,regime_trend,ETH,BUY,100,2166.2,,,expired,1776321761.8278515
f9e3231b7462,1775467359.8023493,regime_trend,SOL,BUY,60.0,82.737,,,expired,1776785189.4282248
ca189151dd27,1775467409.7960904,regime_trend,BTC,BUY,100,70096.0,69787.5,-0.004401,true,1775494712.9808407
54cf5b4150cb,1775467410.0684893,regime_trend,ETH,BUY,100,2166.2,,,expired,1776321761.8278515
8f932fdb3045,1775467420.9753726,regime_trend,SOL,BUY,60.0,82.737,,,expired,1776785189.4282248
9eb878f4ae3b,1775467461.5299654,regime_trend,BTC,BUY,100,70096.0,69787.5,-0.004401,true,1775494712.9808407
b45eb822a503,1775467472.3743877,regime_trend,ETH,BUY,100,2166.2,,,expired,1776321761.8278515
79b91b8f4047,1775467473.229416,regime_trend,SOL,BUY,60.0,82.827,,,expired,1776785189.4282248
41e3754cff40,1775467514.630351,regime_trend,BTC,BUY,100,70096.0,69787.5,-0.004401,true,1775494712.9808407
f28967cf02d1,1775467514.8485453,regime_trend,ETH,BUY,100,2166.2,,,expired,1776321761.8278515
5fcbfa596e80,1775467526.1485214,regime_trend,SOL,BUY,60.0,82.827,,,expired,1776785189.4282248
f7692e3dff72,1775467568.8523686,regime_trend,BTC,BUY,100,69871.0,69787.5,-0.001195,true,1775494712.9808407
5f35dcc155b1,1775467569.1377017,regime_trend,ETH,BUY,100,2159.0,,,expired,1776321761.8278515
7606426ef81d,1775467569.6295617,regime_trend,SOL,BUY,60.0,82.827,,,expired,1776785189.4282248
37047192069e,1775467620.23671,regime_trend,BTC,BUY,100,69871.0,69787.5,-0.001195,true,1775494712.9808407
97e8dd675f76,1775467620.6112883,regime_trend,ETH,BUY,100,2159.0,,,expired,1776321761.8278515
dd6b016f5163,1775467631.227199,regime_trend,SOL,BUY,60.0,82.827,,,expired,1776785189.4282248
58d3b083f039,1775467684.6122143,regime_trend,ETH,BUY,100,2159.0,,,expired,1776321761.8278515
bd492ad979ba,1775467685.030539,regime_trend,BTC,BUY,100,69871.0,69787.5,-0.001195,true,1775494712.9808407
ac3e37949a92,1775467685.357976,regime_trend,SOL,BUY,60.0,82.584,,,expired,1776785189.4282248
6dcaa35795f9,1775467726.0821154,regime_trend,BTC,BUY,100,69871.0,69787.5,-0.001195,true,1775494712.9808407
2ce1a896dc33,1775467726.4254584,regime_trend,ETH,BUY,100,2159.0,,,expired,1776321761.8278515
627afd4352df,1775467726.7294664,regime_trend,SOL,BUY,60.0,82.584,,,expired,1776785189.4282248
e5f6faecd83f,1775467779.7270448,regime_trend,BTC,BUY,100,69913.0,69787.5,-0.001795,true,1775494712.9808407
83ffed25ef3f,1775467780.138095,regime_trend,ETH,BUY,100,2159.1,,,expired,1776321761.8278515
c7d4d06f5380,1775467780.5052795,regime_trend,SOL,BUY,60.0,82.584,,,expired,1776785189.4282248
d0c0cfc10da4,1775467831.780814,regime_trend,BTC,BUY,100,69913.0,69787.5,-0.001795,true,1775494712.9808407
23f3466110bd,1775467832.0424745,regime_trend,ETH,BUY,100,2159.1,,,expired,1776321761.8278515
3f46faa6ae29,1775467842.9559872,regime_trend,SOL,BUY,60.0,82.584,,,expired,1776785189.4282248
0db45602fcc6,1775467883.8731406,regime_trend,BTC,BUY,100,69913.0,69787.5,-0.001795,true,1775494712.9808407
8e878a98ff9c,1775467894.7587292,regime_trend,ETH,BUY,100,2159.1,,,expired,1776321761.8278515
1180ce42a57d,1775467894.9790726,regime_trend,SOL,BUY,60.0,82.736,,,expired,1776785189.4282248
29db736d2b91,1775467935.6956434,regime_trend,BTC,BUY,100,69913.0,69787.5,-0.001795,true,1775494712.9808407
edae749e652a,1775467935.9896855,regime_trend,ETH,BUY,100,2159.1,,,expired,1776321761.8278515
be982b281083,1775467936.3042922,regime_trend,SOL,BUY,60.0,82.736,,,expired,1776785189.4282248
44d579762554,1775467989.4718423,regime_trend,BTC,BUY,100,69855.0,69787.5,-0.000966,true,1775494712.9808407
95b9c27036d8,1775467990.15938,regime_trend,ETH,BUY,100,2158.1,,,expired,1776321761.8278515
cc4e9cd07fc8,1775467990.4541574,regime_trend,SOL,BUY,60.0,82.736,,,expired,1776785189.4282248
5ef3cc865ce2,1775468046.8258388,regime_trend,BTC,BUY,100,69855.0,69787.5,-0.000966,true,1775494712.9808407
2ab43beae80f,1775468047.1202333,regime_trend,ETH,BUY,100,2158.1,,,expired,1776321761.8278515
b24bd2930090,1775468057.79037,regime_trend,SOL,BUY,60.0,82.736,,,expired,1776785189.4282248
9256ea7d049a,1775468109.7753818,regime_trend,ETH,BUY,100,2158.1,,,expired,1776321761.8278515
3856df9f34b9,1775468109.996387,regime_trend,BTC,BUY,100,69855.0,69787.5,-0.000966,true,1775494712.9808407
b63cd443b59c,1775468110.5708494,regime_trend,SOL,BUY,60.0,82.561,,,expired,1776785189.4282248
381bddad8419,1775468150.8112557,regime_trend,BTC,BUY,100,69855.0,69787.5,-0.000966,true,1775494712.9808407
da5606d93e4e,1775468151.148245,regime_trend,ETH,BUY,100,2158.1,,,expired,1776321761.8278515
86eda1f012ba,1775468151.6339247,regime_trend,SOL,BUY,60.0,82.561,,,expired,1776785189.4282248
d99cab367c72,1775468204.2323143,regime_trend,BTC,BUY,100,69895.0,69787.5,-0.001538,true,1775494712.9808407
b364bc0b6179,1775468204.8050406,regime_trend,ETH,BUY,100,2160.6,,,expired,1776321761.8278515
92585f2c37e2,1775468205.4780395,regime_trend,SOL,BUY,60.0,82.561,,,expired,1776785189.4282248
788f8cf227c3,1775468255.7578416,regime_trend,BTC,BUY,100,69895.0,69787.5,-0.001538,true,1775494712.9808407
70d0cf986122,1775468255.9991865,regime_trend,ETH,BUY,100,2160.6,,,expired,1776321761.8278515
51e90e962e6a,1775468266.9186344,regime_trend,SOL,BUY,60.0,82.561,,,expired,1776785189.4282248
b37872db56cb,1775468308.0226276,regime_trend,BTC,BUY,100,69895.0,69787.5,-0.001538,true,1775494712.9808407
fb0ddc78c059,1775468318.6831026,regime_trend,ETH,BUY,100,2160.6,,,expired,1776321761.8278515
a9b34a70542f,1775468319.3188727,regime_trend,SOL,BUY,60.0,82.526,,,expired,1776785189.4282248
b026a1ce7d66,1775468359.7839565,regime_trend,BTC,BUY,100,69895.0,69787.5,-0.001538,true,1775494712.9808407
3d1a32cb4ab2,1775468360.1034667,regime_trend,ETH,BUY,100,2160.6,,,expired,1776321761.8278515
c99d959ead48,1775468360.7859871,regime_trend,SOL,BUY,60.0,82.526,,,expired,1776785189.4282248
3ab1239f1b0e,1775468413.6136777,regime_trend,BTC,BUY,100,69704.0,69787.5,0.001198,true,1775494712.9808407
6a465c8e9e1f,1775468414.1698837,regime_trend,ETH,BUY,100,2150.8,,,expired,1776321761.8278515
6f4eece595bb,1775468414.3694923,regime_trend,SOL,BUY,60.0,82.526,,,expired,1776785189.4282248
a7bfc24682e3,1775468464.8729124,regime_trend,BTC,BUY,100,69704.0,69787.5,0.001198,true,1775494712.9808407
7e0144f27c40,1775468465.1571302,regime_trend,ETH,BUY,100,2150.8,,,expired,1776321761.8278515
cc69c4f3ed01,1775468476.2546682,regime_trend,SOL,BUY,60.0,82.526,,,expired,1776785189.4282248
12f62597f1f9,1775468517.3684337,regime_trend,BTC,BUY,100,69704.0,69787.5,0.001198,true,1775494712.9808407
4c63ef646c5b,1775468528.3397377,regime_trend,ETH,BUY,100,2150.8,,,expired,1776321761.8278515
4a0879a01e0b,1775468528.4685578,regime_trend,SOL,BUY,60.0,82.549,,,expired,1776785189.4282248
9f12b85d9ac9,1775468570.2339723,regime_trend,BTC,BUY,100,69704.0,69787.5,0.001198,true,1775494712.9808407
b5df2ad9249f,1775468570.5332189,regime_trend,ETH,BUY,100,2150.8,,,expired,1776321761.8278515
f2b28b6fc8f1,1775468570.8215613,regime_trend,SOL,BUY,60.0,82.549,,,expired,1776785189.4282248
789249209f74,1775468624.4685428,regime_trend,BTC,BUY,100,69845.0,69787.5,-0.000823,true,1775494712.9808407
b608e7d22a76,1775468624.7427804,regime_trend,ETH,BUY,100,2151.1,,,expired,1776321761.8278515
074ca4594448,1775468625.0785449,regime_trend,SOL,BUY,60.0,82.549,,,expired,1776785189.4282248
5b84ddbf52aa,1775468675.6476228,regime_trend,BTC,BUY,100,69845.0,69787.5,-0.000823,true,1775494712.9808407
337067457a80,1775468675.9281461,regime_trend,ETH,BUY,100,2151.1,,,expired,1776321761.8278515
72309e10e952,1775468686.7201006,regime_trend,SOL,BUY,60.0,82.549,,,expired,1776785189.4282248
b3b9564f27f6,1775468727.558973,regime_trend,BTC,BUY,100,69845.0,69787.5,-0.000823,true,1775494712.9808407
16e97e3370c5,1775468738.3282506,regime_trend,ETH,BUY,100,2151.1,,,expired,1776321761.8278515
fc63cc1827e8,1775468738.6914582,regime_trend,SOL,BUY,60.0,82.497,,,expired,1776785189.4282248
3350207ac37a,1775468778.8405669,regime_trend,BTC,BUY,100,69845.0,69787.5,-0.000823,true,1775494712.9808407
8415b32f2bac,1775468779.1566935,regime_trend,ETH,BUY,100,2151.1,,,expired,1776321761.8278515
f22ff173bd05,1775468779.8873537,regime_trend,SOL,BUY,60.0,82.497,,,expired,1776785189.4282248
a12e1f73b1fb,1775468835.5284407,regime_trend,BTC,BUY,100,69855.0,69787.5,-0.000966,true,1775494712.9808407
39a33810985e,1775468835.809219,regime_trend,ETH,BUY,100,2152.7,,,expired,1776321761.8278515
1a9d3db985a4,1775468836.58541,regime_trend,SOL,BUY,60.0,82.497,,,expired,1776785189.4282248
e92dabc633d2,1775468887.2197714,regime_trend,BTC,BUY,100,69855.0,69787.5,-0.000966,true,1775494712.9808407
f21a62a514ec,1775468887.5536914,regime_trend,ETH,BUY,100,2152.7,,,expired,1776321761.8278515
b3cffda804f4,1775468898.546361,regime_trend,SOL,BUY,60.0,82.497,,,expired,1776785189.4282248
3d0790ee9199,1775468939.752415,regime_trend,BTC,BUY,100,69855.0,69787.5,-0.000966,true,1775494712.9808407
a92f09c06d0a,1775468950.4457595,regime_trend,ETH,BUY,100,2152.7,,,expired,1776321761.8278515
18ea0852226c,1775468950.987679,regime_trend,SOL,BUY,60.0,82.416,,,expired,1776785189.4282248
1862fbaa9c6a,1775468991.2791636,regime_trend,BTC,BUY,100,69855.0,69787.5,-0.000966,true,1775494712.9808407
9c24d312097b,1775468991.513621,regime_trend,ETH,BUY,100,2152.7,,,expired,1776321761.8278515
7fc1fc38b21f,1775468992.2426133,regime_trend,SOL,BUY,60.0,82.416,,,expired,1776785189.4282248
d1208aa9526d,1775469043.915489,regime_trend,BTC,BUY,100,69759.0,69787.5,0.000409,true,1775494712.9808407
d362a0de3862,1775469044.249272,regime_trend,ETH,BUY,100,2150.4,,,expired,1776321761.8278515
9ba5da6382f6,1775469044.6135705,regime_trend,SOL,BUY,60.0,82.416,,,expired,1776785189.4282248
da26dcb5d0fb,1775469096.425992,regime_trend,BTC,BUY,100,69759.0,69787.5,0.000409,true,1775494712.9808407
1d93c80bf775,1775469096.5585756,regime_trend,ETH,BUY,100,2150.4,,,expired,1776321761.8278515
671746cd3951,1775469107.539988,regime_trend,SOL,BUY,60.0,82.416,,,expired,1776785189.4282248
5555c12f262a,1775469149.0850084,regime_trend,BTC,BUY,100,69759.0,69787.5,0.000409,true,1775494712.9808407
51deceedb81e,1775469159.8061285,regime_trend,ETH,BUY,100,2150.4,,,expired,1776321761.8278515
97df1055d958,1775469160.1161113,regime_trend,SOL,BUY,60.0,82.496,,,expired,1776785189.4282248
009fb243cbc0,1775469200.792042,regime_trend,BTC,BUY,100,69759.0,69787.5,0.000409,true,1775494712.9808407
f6e71137d64f,1775469201.3906891,regime_trend,ETH,BUY,100,2150.4,,,expired,1776321761.8278515
00a685e43668,1775469201.6844745,regime_trend,SOL,BUY,60.0,82.496,,,expired,1776785189.4282248
4564c5ded6f0,1775469253.8057408,regime_trend,BTC,BUY,100,69736.0,69787.5,0.000738,true,1775494712.9808407
eef64eb07dd4,1775469254.028583,regime_trend,ETH,BUY,100,2150.9,,,expired,1776321761.8278515
f8f8065fadaf,1775469254.5221758,regime_trend,SOL,BUY,60.0,82.496,,,expired,1776785189.4282248
195c9ef27408,1775469304.8448808,regime_trend,BTC,BUY,100,69736.0,69787.5,0.000738,true,1775494712.9808407
10d0c5cba94a,1775469305.2742863,regime_trend,ETH,BUY,100,2150.9,,,expired,1776321761.8278515
432b2afb75e8,1775469315.771595,regime_trend,SOL,BUY,60.0,82.496,,,expired,1776785189.4282248
92608a6f7864,1775469357.4415958,regime_trend,BTC,BUY,100,69736.0,69787.5,0.000738,true,1775494712.9808407
69fb025fe19a,1775469368.0206811,regime_trend,ETH,BUY,100,2150.9,,,expired,1776321761.8278515
7d3742486ae2,1775469368.753588,regime_trend,SOL,BUY,60.0,82.479,,,expired,1776785189.4282248
4b82221fd8ac,1775469409.5822995,regime_trend,BTC,BUY,100,69736.0,69787.5,0.000738,true,1775494712.9808407
993a3fc80a25,1775469410.0782833,regime_trend,ETH,BUY,100,2150.9,,,expired,1776321761.8278515
53d66a59a925,1775469410.5921829,regime_trend,SOL,BUY,60.0,82.479,,,expired,1776785189.4282248
34bfd4f1184c,1775469463.4998968,regime_trend,BTC,BUY,100,69712.0,69787.5,0.001083,true,1775494712.9808407
6506c003c0a1,1775469463.8620074,regime_trend,ETH,BUY,100,2150.4,,,expired,1776321761.8278515
ba2911ad634f,1775469464.5023081,regime_trend,SOL,BUY,60.0,82.479,,,expired,1776785189.4282248
c0854a8ccabc,1775469514.8649106,regime_trend,BTC,BUY,100,69712.0,69787.5,0.001083,true,1775494712.9808407
d77efa849798,1775469515.2350805,regime_trend,ETH,BUY,100,2150.4,,,expired,1776321761.8278515
da53b9c75f91,1775469525.8494892,regime_trend,SOL,BUY,60.0,82.479,,,expired,1776785189.4282248
adcb6596863a,1775469571.6066186,regime_trend,BTC,BUY,100,69712.0,69787.5,0.001083,true,1775494712.9808407
b4b7c80c5ac5,1775469584.6506236,regime_trend,ETH,BUY,100,2150.4,,,expired,1776321761.8278515
853d65a4fa0d,1775469586.5796661,regime_trend,SOL,BUY,60.0,82.443,,,expired,1776785189.4282248
11a2fd5c7d06,1775469634.1544845,regime_trend,BTC,BUY,100,69712.0,69787.5,0.001083,true,1775494712.9808407
2572f51dc24d,1775469634.7289011,regime_trend,ETH,BUY,100,2150.4,,,expired,1776321761.8278515
77a00f5e14ad,1775469634.8835042,regime_trend,SOL,BUY,60.0,82.443,,,expired,1776785189.4282248
8c0ac45fc91e,1775469688.5351021,regime_trend,SOL,BUY,60.0,82.443,,,expired,1776785189.4282248
598d1b640de9,1775469753.301162,regime_trend,SOL,BUY,60.0,82.443,,,expired,1776785189.4282248
0d42a210cdac,1775506876.1781652,regime_trend,SOL,BUY,60.0,82.044,79.6975,-0.028601,true,1775518503.6708329
86030221a288,1775506954.2130554,regime_trend,SOL,BUY,60.0,82.044,79.6975,-0.028601,true,1775518503.6708329
5669f82c2897,1775507002.6441047,regime_trend,SOL,BUY,60.0,82.044,79.6975,-0.028601,true,1775518503.6708329
5646850726cd,1775507697.212982,regime_trend,SOL,BUY,60.0,82.035,79.6975,-0.028494,true,1775518503.6708329
dafe49ecbd08,1775507753.7137434,regime_trend,SOL,BUY,60.0,82.035,79.6975,-0.028494,true,1775518503.6708329
7fbc24c89e0c,1775507801.524539,regime_trend,SOL,BUY,60.0,82.035,79.6975,-0.028494,true,1775518503.6708329
3cecdecda679,1775507879.4235365,regime_trend,SOL,BUY,60.0,82.035,79.6975,-0.028494,true,1775518503.6708329
c72542ea6a3a,1775507927.8916667,regime_trend,SOL,BUY,60.0,82.067,79.6975,-0.028873,true,1775518503.6708329
6948c70e0d07,1775507984.4547195,regime_trend,SOL,BUY,60.0,82.067,79.6975,-0.028873,true,1775518503.6708329
d4e96428b681,1775508030.892642,regime_trend,SOL,BUY,60.0,82.067,79.6975,-0.028873,true,1775518503.6708329
59764170d478,1775508109.2705805,regime_trend,SOL,BUY,60.0,82.067,79.6975,-0.028873,true,1775518503.6708329
1ef50352dc0d,1775508158.2191913,regime_trend,SOL,BUY,60.0,82.069,79.6975,-0.028896,true,1775518503.6708329
46cab3e3d911,1775508214.657857,regime_trend,SOL,BUY,60.0,82.069,79.6975,-0.028896,true,1775518503.6708329
ac5d3e57a152,1775508261.1524937,regime_trend,SOL,BUY,60.0,82.069,79.6975,-0.028896,true,1775518503.6708329
23635380bdf2,1775508339.0164638,regime_trend,SOL,BUY,60.0,82.069,79.6975,-0.028896,true,1775518503.6708329
d737a03c53c0,1775508393.2058232,regime_trend,SOL,BUY,60.0,82.079,79.6975,-0.029015,true,1775518503.6708329
346d01d24f80,1775508449.8231435,regime_trend,SOL,BUY,60.0,82.079,79.6975,-0.029015,true,1775518503.6708329
5af4a65fc11c,1775508495.8423445,regime_trend,SOL,BUY,60.0,82.079,79.6975,-0.029015,true,1775518503.6708329
e6ca0a6f7f04,1775508576.35516,regime_trend,SOL,BUY,60.0,82.041,79.6975,-0.028565,true,1775518503.6708329
c5b9557b9bb4,1775508624.2627895,regime_trend,SOL,BUY,60.0,82.041,79.6975,-0.028565,true,1775518503.6708329
d6f606d82d6c,1775508680.6858232,regime_trend,SOL,BUY,60.0,82.041,79.6975,-0.028565,true,1775518503.6708329
30ac78f1ae5e,1775509322.6187062,regime_trend,SOL,BUY,60.0,81.927,79.6975,-0.027213,true,1775518503.6708329
720272a3885e,1775509380.9939613,regime_trend,SOL,BUY,60.0,81.927,79.6975,-0.027213,true,1775518503.6708329
f58daf4c9555,1775509437.5074682,regime_trend,SOL,BUY,60.0,81.927,79.6975,-0.027213,true,1775518503.6708329
b26610047ec0,1775509521.4362884,regime_trend,SOL,BUY,60.0,81.886,79.6975,-0.026726,true,1775518503.6708329
072107f4cc19,1775509570.2038434,regime_trend,SOL,BUY,60.0,81.886,79.6975,-0.026726,true,1775518503.6708329
5b84caea9dc6,1775509616.4128938,regime_trend,SOL,BUY,60.0,81.886,79.6975,-0.026726,true,1775518503.6708329
92d2a61c7f57,1775509673.04513,regime_trend,SOL,BUY,60.0,81.886,79.6975,-0.026726,true,1775518503.6708329
11ad7457b2b9,1775599373.6981003,bollinger_squeeze,HYPE,BUY,67.0,37.747,38.6145,0.022982,true,1775608198.7500103
a5196e3d5be6,1775599416.128578,bollinger_squeeze,HYPE,BUY,67.0,37.747,38.6145,0.022982,true,1775608198.7500103
51fd8064d0fe,1775599447.601238,bollinger_squeeze,HYPE,BUY,67.0,37.747,38.6145,0.022982,true,1775608198.7500103
4c5b0fd35715,1775599499.099786,bollinger_squeeze,HYPE,BUY,67.0,37.747,38.6145,0.022982,true,1775608198.7500103
b97804917dda,1775599541.0123281,bollinger_squeeze,HYPE,BUY,67.0,37.747,38.6145,0.022982,true,1775608198.7500103
26fcb6b65c2b,1775599572.240735,bollinger_squeeze,HYPE,BUY,67.0,37.908,38.6145,0.018637,true,1775608198.7500103
9a2c428577e2,1775599618.0696585,bollinger_squeeze,SOL,BUY,67.0,83.526,,,expired,1776785189.4282248
ab4b1a7d580f,1775599618.147817,bollinger_squeeze,HYPE,BUY,67.0,37.908,38.6145,0.018637,true,1775608198.7500103
81e5f3bf76bc,1775599649.5954394,bollinger_squeeze,SOL,BUY,67.0,83.526,,,expired,1776785189.4282248
c8798b1763c8,1775599649.6719792,bollinger_squeeze,HYPE,BUY,67.0,37.908,38.6145,0.018637,true,1775608198.7500103
bccde99b1412,1775599700.9826758,bollinger_squeeze,SOL,BUY,67.0,83.526,,,expired,1776785189.4282248
b3d72a040b74,1775599701.069654,bollinger_squeeze,HYPE,BUY,67.0,37.908,38.6145,0.018637,true,1775608198.7500103
36bd73be80fc,1775599731.4046662,bollinger_squeeze,SOL,BUY,67.0,83.526,,,expired,1776785189.4282248
e5c22337b5d8,1775599741.7954402,bollinger_squeeze,HYPE,BUY,67.0,37.908,38.6145,0.018637,true,1775608198.7500103
ebba8b7ce4cd,1775599773.07053,bollinger_squeeze,SOL,BUY,67.0,83.526,,,expired,1776785189.4282248
59cf2b12bac5,1775599773.1551976,bollinger_squeeze,HYPE,BUY,67.0,37.855,38.6145,0.020063,true,1775608198.7500103
a88bdc4c62de,1775599814.8405206,bollinger_squeeze,SOL,BUY,67.0,83.044,,,expired,1776785189.4282248
71416722ca71,1775599814.9185374,bollinger_squeeze,HYPE,BUY,67.0,37.855,38.6145,0.020063,true,1775608198.7500103
cf00bd386295,1775599846.3818805,bollinger_squeeze,SOL,BUY,67.0,83.044,,,expired,1776785189.4282248
d57e19a18c27,1775599846.495699,bollinger_squeeze,HYPE,BUY,67.0,37.855,38.6145,0.020063,true,1775608198.7500103
8d3f91529c41,1775599898.1338882,bollinger_squeeze,SOL,BUY,67.0,83.044,,,expired,1776785189.4282248
edcf9e35adf9,1775599898.2340562,bollinger_squeeze,HYPE,BUY,67.0,37.855,38.6145,0.020063,true,1775608198.7500103
7043d8f7dfce,1775599928.5781777,bollinger_squeeze,SOL,BUY,67.0,83.044,,,expired,1776785189.4282248
a741e710902d,1775599938.9343352,bollinger_squeeze,HYPE,BUY,67.0,37.855,38.6145,0.020063,true,1775608198.7500103
b66680a2fc94,1775599970.3326175,bollinger_squeeze,SOL,BUY,67.0,83.044,,,expired,1776785189.4282248
069c5f94bced,1775599970.4121888,bollinger_squeeze,HYPE,BUY,67.0,37.838,38.6145,0.020522,true,1775608198.7500103
2e867533ac70,1775600013.5629623,bollinger_squeeze,SOL,BUY,67.0,83.39,,,expired,1776785189.4282248
029cd8afe71f,1775600013.6585438,bollinger_squeeze,HYPE,BUY,67.0,37.838,38.6145,0.020522,true,1775608198.7500103
909a58000eed,1775600046.3416364,bollinger_squeeze,SOL,BUY,67.0,83.39,,,expired,1776785189.4282248
0701fefd70ab,1775600046.4389565,bollinger_squeeze,HYPE,BUY,67.0,37.838,38.6145,0.020522,true,1775608198.7500103
c22a3acd1cfb,1775600097.7970357,bollinger_squeeze,SOL,BUY,67.0,83.39,,,expired,1776785189.4282248
3918d29aa3a4,1775600097.8971784,bollinger_squeeze,HYPE,BUY,67.0,37.838,38.6145,0.020522,true,1775608198.7500103
9978d87def2d,1775600128.1883643,bollinger_squeeze,SOL,BUY,67.0,83.39,,,expired,1776785189.4282248
5f642fbca867,1775600138.5198967,bollinger_squeeze,HYPE,BUY,67.0,37.838,38.6145,0.020522,true,1775608198.7500103
9086ea5c2f8f,1775600170.8671532,bollinger_squeeze,SOL,BUY,67.0,83.39,,,expired,1776785189.4282248
614aeb0cc329,1775600171.029817,bollinger_squeeze,HYPE,BUY,67.0,37.862,38.6145,0.019875,true,1775608198.7500103
3681baddbee9,1775600214.3419442,bollinger_squeeze,SOL,BUY,67.0,83.53,,,expired,1776785189.4282248
bebd95d39427,1775600214.4181511,bollinger_squeeze,HYPE,BUY,67.0,37.862,38.6145,0.019875,true,1775608198.7500103
39caa57c01ba,1775600245.979712,bollinger_squeeze,SOL,BUY,67.0,83.53,,,expired,1776785189.4282248
f48cf028f5fe,1775600246.0516083,bollinger_squeeze,HYPE,BUY,67.0,37.862,38.6145,0.019875,true,1775608198.7500103
e6dbd8fd942f,1775600297.3982806,bollinger_squeeze,SOL,BUY,67.0,83.53,,,expired,1776785189.4282248
4592dcea411e,1775600297.4735734,bollinger_squeeze,HYPE,BUY,67.0,37.862,38.6145,0.019875,true,1775608198.7500103
8b8ddb67af95,1775600327.7788956,bollinger_squeeze,SOL,BUY,67.0,83.53,,,expired,1776785189.4282248
