symbol,dt,dir,entry,risk_pct,adx,in_window,win_id,pnl_r_gross,pnl_r_net,hold,week
HYPE,2026-03-05 07:00:00+00:00,-1,31.847439807631414,2.362189143131619,12.498063137954396,False,-1,1.4295465908893012,1.3787462558065176,36,2026-W10
HYPE,2026-03-06 20:00:00+00:00,1,30.40701507385671,2.294000043733877,26.132286185635497,True,39,0.5,0.44768962610624913,10,2026-W10
HYPE,2026-03-07 08:00:00+00:00,-1,30.58765503099266,1.8697017694671123,15.864182561758787,False,-1,0.5954717957214474,0.531290436983042,26,2026-W10
HYPE,2026-03-08 13:00:00+00:00,-1,30.310293020666954,1.6851422597953614,16.629387645077788,False,-1,-1.000000000000002,-1.071210605100234,7,2026-W10
HYPE,2026-03-08 22:00:00+00:00,1,30.433781875059978,1.9269643079707586,14.364819371306494,False,-1,0.5,0.4377258833992783,3,2026-W10
HYPE,2026-03-09 03:00:00+00:00,1,30.482150672829622,2.1059110804304138,15.461543546933596,False,-1,3.1655833590886893,3.108600896194067,23,2026-W11
HYPE,2026-03-10 14:00:00+00:00,1,34.27798097936878,2.750494513856001,29.84945132525043,True,40,2.068596958672125,2.024968440456407,66,2026-W11
HYPE,2026-03-13 13:00:00+00:00,1,37.432654697894954,1.9773692461243764,22.794285705440174,False,-1,-1.0000000000000036,-1.060686692804192,1,2026-W11
HYPE,2026-03-14 02:00:00+00:00,-1,36.828656387769435,1.8729202997949825,24.18852621593077,False,-1,-1.000000000000001,-1.0640710659247687,10,2026-W11
HYPE,2026-03-15 00:00:00+00:00,1,37.65850009678075,1.7623203707390993,23.15896072186571,False,-1,-1.000000000000002,-1.068092046141234,18,2026-W11
HYPE,2026-03-15 23:00:00+00:00,1,37.353369222929054,1.7013417271279982,12.036944143860332,False,-1,1.4145761541698825,1.3440435867928573,15,2026-W11
HYPE,2026-03-17 14:00:00+00:00,1,40.54035204545638,2.4552668816296674,26.943505195113886,True,43,0.5626544874043996,0.5137799634584118,10,2026-W12
HYPE,2026-03-18 08:00:00+00:00,1,41.39908343007467,2.3734084228450687,16.040742197208555,False,-1,-1.0000000000000002,-1.0505601980868313,4,2026-W12
HYPE,2026-03-18 19:00:00+00:00,1,41.78088190860466,3.343168468587415,20.245266085633506,False,-1,-0.999999999999999,-1.0358940930220906,12,2026-W12
HYPE,2026-03-19 17:00:00+00:00,-1,40.277463119145686,2.9449516631149053,22.824971113179025,False,-1,0.5,0.45925230233725645,8,2026-W12
HYPE,2026-03-20 02:00:00+00:00,-1,39.895097879472445,2.6957939131944726,17.245385861280354,False,-1,0.5,0.45548621153395147,14,2026-W12
HYPE,2026-03-20 20:00:00+00:00,-1,39.43082639957128,2.731805781919397,11.658693958260464,False,-1,0.9326353367839022,0.8887083487109483,50,2026-W12
HYPE,2026-03-22 23:00:00+00:00,1,38.34538222641507,1.6608820004070708,27.858763830306447,True,44,-1.0000000000000053,-1.0722507679477518,1,2026-W12
HYPE,2026-03-23 02:00:00+00:00,-1,38.24272742586987,1.8624868759138702,26.118833197748007,True,44,0.7209838612493457,0.6565538770428156,9,2026-W13
HYPE,2026-03-23 14:00:00+00:00,1,38.00742076859782,2.7299767065407097,25.8280143524654,False,45,1.597976792061845,1.5540203730519342,48,2026-W13
HYPE,2026-03-25 16:00:00+00:00,1,40.291228465409425,2.0422756559218715,39.21082219148252,True,46,-0.9999999999999971,-1.0587579838461263,11,2026-W13
HYPE,2026-03-26 14:00:00+00:00,1,39.50057698538874,1.6253561339508225,22.72512287170048,False,-1,-1.000000000000003,-1.073829973316873,2,2026-W13
HYPE,2026-03-26 21:00:00+00:00,-1,39.16719609154451,1.7790470216819383,18.847409813719242,False,-1,0.5,0.4325481572226516,10,2026-W13
HYPE,2026-03-27 08:00:00+00:00,1,38.97369509585726,1.7446833527404972,12.671640549203731,False,-1,-1.000000000000004,-1.068780389181518,2,2026-W13
HYPE,2026-03-27 17:00:00+00:00,-1,38.60375256036851,1.9599282863846295,10.1318666735954,False,-1,-1.000000000000001,-1.0612267299949834,14,2026-W13
HYPE,2026-03-28 23:00:00+00:00,1,39.52576826493301,1.4233940995556926,27.25956407493129,True,48,-1.0000000000000024,-1.0843055342420354,14,2026-W13
HYPE,2026-03-30 04:00:00+00:00,-1,38.620553465854655,1.707988808044229,23.601463806926365,False,-1,0.5,0.42974192838101277,4,2026-W14
HYPE,2026-03-30 16:00:00+00:00,-1,38.26194680382158,1.6732703939820197,13.474269484012957,False,-1,1.7355195128233811,1.6638036679536072,22,2026-W14
HYPE,2026-03-31 17:00:00+00:00,1,36.66535786140625,2.251270200579776,31.266434107445548,True,50,0.511939865869256,0.45863662400646404,16,2026-W14
HYPE,2026-04-01 13:00:00+00:00,1,36.856625490637065,1.9392078385001605,19.868359767709396,False,-1,-0.9999999999999968,-1.0618809379879597,5,2026-W14
HYPE,2026-04-02 17:00:00+00:00,-1,35.198321129870614,1.6826968708897232,27.255466790277836,True,51,0.5,0.42868590767833886,3,2026-W14
HYPE,2026-04-02 21:00:00+00:00,-1,35.13249467025503,1.5932338287351306,23.114370921330554,False,-1,-1.0000000000000022,-1.0753185112164432,10,2026-W14
HYPE,2026-04-03 14:00:00+00:00,1,35.597135360225096,1.3746783099143143,19.794649415906783,False,-1,0.8719535399262457,0.7846603898601188,36,2026-W14
HYPE,2026-04-05 03:00:00+00:00,1,35.995951188945526,1.0195662226776858,23.44170114642205,False,-1,-1.0000000000000022,-1.1176971120962074,2,2026-W14
HYPE,2026-04-05 15:00:00+00:00,-1,35.71194375342179,1.1091016117109636,18.152192762009904,False,-1,-0.9999999999999989,-1.1081956772336485,7,2026-W14
HYPE,2026-04-06 17:00:00+00:00,1,37.01037566473428,1.4899626927041327,43.76814730952082,True,52,-0.9999999999999976,-1.0805389293219203,5,2026-W15
HYPE,2026-04-07 10:00:00+00:00,1,36.56971726188487,1.5795072955354539,27.859272638456392,True,52,0.5,0.42402694160439447,1,2026-W15
HYPE,2026-04-07 18:00:00+00:00,1,36.36082620162103,1.5532483307060538,19.292474893631557,False,-1,2.598412479512581,2.5211550328907313,20,2026-W15
HYPE,2026-04-08 16:00:00+00:00,1,38.64368530047396,1.948551551261731,42.54347581453326,True,53,-1.000000000000002,-1.061584205930965,2,2026-W15
HYPE,2026-04-08 23:00:00+00:00,1,38.61983570109861,2.2274975831638226,33.53435112593807,True,53,2.5503814059868537,2.49650929366359,72,2026-W15
HYPE,2026-04-12 00:00:00+00:00,1,42.305792124193985,1.6416063488224883,40.15408692893579,True,53,-0.9999999999999974,-1.073099132496698,1,2026-W15
HYPE,2026-04-12 17:00:00+00:00,1,41.042774775351766,1.5664151026302469,21.53401289637885,False,-1,0.5109379035292806,0.43432985768083215,12,2026-W15
HYPE,2026-04-13 07:00:00+00:00,1,41.22926377288205,1.5549774778759675,17.14059334989716,False,-1,2.67148683785897,2.5943153021246292,31,2026-W16
HYPE,2026-04-15 01:00:00+00:00,1,43.78192128347426,1.6505917698725323,25.296884876512312,True,54,0.5,0.4272988014418204,3,2026-W16
HYPE,2026-04-15 05:00:00+00:00,1,43.79015634218072,1.7030680070673099,22.261765390099576,False,-1,1.0571745484470665,0.9867134749596721,30,2026-W16
HYPE,2026-04-16 12:00:00+00:00,-1,44.87878839878322,1.6612885056004045,19.058990296195137,False,-1,0.8996343414893778,0.8274012527781363,20,2026-W16
HYPE,2026-04-17 18:00:00+00:00,1,44.30757995760806,1.9742813061356832,17.67102050876794,False,-1,0.5,0.4392183881663351,17,2026-W16
HYPE,2026-04-18 15:00:00+00:00,-1,44.55239253421111,1.4720136960126924,13.697300385395096,False,-1,1.1578737926857396,1.0763528120555668,22,2026-W16
HYPE,2026-04-19 14:00:00+00:00,-1,43.58925185525755,1.343239606210504,29.939392164347684,True,55,2.2091204345897832,2.1197841766018732,24,2026-W16
HYPE,2026-04-20 15:00:00+00:00,-1,41.36766741147132,1.89059643824758,33.747802191081554,True,55,0.5,0.4365279667451243,2,2026-W17
HYPE,2026-04-20 20:00:00+00:00,1,41.328432612189744,1.8820307061433135,24.537946962902044,False,-1,-1.0000000000000009,-1.0637609150628087,4,2026-W17
HYPE,2026-04-21 04:00:00+00:00,1,41.11023291257741,1.7907974541178935,19.4028664560796,False,-1,-0.9999999999999957,-1.0670092531816233,9,2026-W17
HYPE,2026-04-22 00:00:00+00:00,-1,40.04663985394471,1.7560724994713848,21.630872335754184,False,-1,-0.9999999999999962,-1.0683343085414274,10,2026-W17
HYPE,2026-04-23 00:00:00+00:00,1,40.949264654716046,1.7815795894225548,30.187433955603126,True,56,0.5482529980600643,0.4808970400593924,17,2026-W17
HYPE,2026-04-23 20:00:00+00:00,-1,41.16279195361209,1.523751835655105,18.426907101924485,False,-1,-1.000000000000003,-1.078752981418666,38,2026-W17
HYPE,2026-04-25 13:00:00+00:00,1,41.346673434243954,0.958138103778289,16.62032964166279,False,-1,-0.999999999999998,-1.1252429055130928,3,2026-W17
HYPE,2026-04-25 18:00:00+00:00,-1,41.30895981951916,1.0212127100110273,17.20927978870874,False,-1,-1.000000000000004,-1.1175073506465742,25,2026-W17
HYPE,2026-04-27 06:00:00+00:00,1,42.28462835970063,1.297227236254225,38.465959456866834,True,57,0.5,0.4074950042318701,9,2026-W18
HYPE,2026-04-29 01:00:00+00:00,-1,40.23031575784034,1.3325847175333643,39.51147968952291,True,58,-1.0000000000000027,-1.0900505599539858,4,2026-W18
HYPE,2026-04-29 09:00:00+00:00,-1,40.37500326604525,1.3162802229523485,25.96294809898704,True,58,0.6694923476142909,0.578326349745808,15,2026-W18
HYPE,2026-04-30 15:00:00+00:00,-1,39.420560244144,1.4618259146342332,33.94172571974011,True,59,-1.000000000000004,-1.0820891179987264,9,2026-W18
HYPE,2026-05-02 14:00:00+00:00,1,41.38186272531195,1.1165440607959143,31.814504408785567,True,59,0.5,0.39252551313160045,6,2026-W18
HYPE,2026-05-02 21:00:00+00:00,1,41.47035173593383,1.0764525089414698,23.041744948303972,False,-1,-0.9999999999999982,-1.1114772820939405,4,2026-W18
HYPE,2026-05-03 09:00:00+00:00,-1,41.18725228250068,0.9312197542905408,18.829344165537695,False,-1,0.5,0.37113675429767573,8,2026-W18
HYPE,2026-05-03 22:00:00+00:00,1,41.17685303466572,0.9917124250547569,15.163074725874052,False,-1,0.5,0.3789971800611712,2,2026-W18
HYPE,2026-05-04 08:00:00+00:00,1,41.6214067255543,1.3185710467436667,16.411339895760687,False,-1,-1.0,-1.0910076103190276,5,2026-W19
HYPE,2026-05-04 14:00:00+00:00,-1,41.522819454211145,1.5184538911925611,15.519277364922878,False,-1,-1.0000000000000029,-1.0790277536223105,7,2026-W19
HYPE,2026-05-05 23:00:00+00:00,1,43.63857476163514,1.5584367324440833,35.56635245598273,True,60,0.6568114486120992,0.5798112101668689,14,2026-W19
HYPE,2026-05-07 06:00:00+00:00,-1,43.14455552688361,1.274882525600079,28.504509269725183,True,61,0.5,0.40587368044477923,6,2026-W19
HYPE,2026-05-08 08:00:00+00:00,1,42.50436727313814,1.2786635552070498,12.05321532679384,False,-1,0.5,0.406152013552487,7,2026-W19
HYPE,2026-05-09 09:00:00+00:00,1,43.502068594334375,1.3521538585135346,36.11929403039972,True,62,0.5,0.41125270305265427,1,2026-W19
HYPE,2026-05-09 13:00:00+00:00,1,43.555248817531016,1.301445330102486,31.438085649094486,True,62,-0.9999999999999964,-1.092205179291354,2,2026-W19
HYPE,2026-05-10 05:00:00+00:00,-1,43.01283931458749,1.0841866669491331,21.875897105104862,False,-1,0.5,0.38931795265692004,9,2026-W19
HYPE,2026-05-10 23:00:00+00:00,-1,42.97187036156916,1.5301615294122108,18.510270983621243,False,-1,1.3574196509539034,1.2789965579056184,17,2026-W19
HYPE,2026-05-11 17:00:00+00:00,-1,41.89145114111611,1.4892989096002243,29.858464652237824,True,63,1.566745243421379,1.4861704177591406,29,2026-W20
HYPE,2026-05-13 01:00:00+00:00,-1,40.598052069560325,1.3197314446819564,41.00915125879692,True,64,2.030863071004078,1.9399354807859641,28,2026-W20
HYPE,2026-05-14 08:00:00+00:00,-1,39.07593055929415,1.2995732966716853,33.652022983629884,True,64,-0.9999999999999963,-1.0923380007171009,4,2026-W20
HYPE,2026-05-15 18:00:00+00:00,1,44.41557841704725,3.0726193746112185,33.48829610454262,True,64,-1.0000000000000007,-1.0390546258321325,8,2026-W20
HYPE,2026-05-16 19:00:00+00:00,-1,41.82323255263738,2.296644038719491,31.824952505580832,True,65,-1.0000000000000009,-1.0522501519508043,9,2026-W20
HYPE,2026-05-17 13:00:00+00:00,1,42.50313614663211,1.94264160694622,26.078559607995796,True,66,2.290832643038703,2.229061084367808,10,2026-W20
HYPE,2026-05-18 06:00:00+00:00,1,45.07158591680504,2.862811871927409,33.420457640212035,True,66,1.3570566748542612,1.3151398443504079,42,2026-W21
HYPE,2026-05-21 19:00:00+00:00,1,57.36131263394734,3.904241118374364,55.874585966476154,True,67,0.8269951669258453,0.7962593603089719,20,2026-W21
HYPE,2026-05-22 18:00:00+00:00,-1,58.4394893180148,3.7663529534521194,22.0669651596178,False,-1,0.8908342209155273,0.8589731602334657,20,2026-W21
HYPE,2026-05-24 20:00:00+00:00,1,62.08714179226904,3.1516161621411634,43.65292882067408,True,69,-1.0000000000000009,-1.0380757026954948,28,2026-W21
HYPE,2026-05-26 12:00:00+00:00,1,60.840103219149356,2.650160912849909,20.317619910416667,False,-1,0.6361572959196858,0.5908770265525871,5,2026-W22
HYPE,2026-05-27 01:00:00+00:00,-1,60.73248450389277,3.1154476941853257,17.251013114876624,False,-1,-0.9999999999999993,-1.038517738629978,6,2026-W22
HYPE,2026-05-29 13:00:00+00:00,1,61.520073403252255,2.695256767621542,37.48695978711484,True,70,1.2455843672745157,1.201061707525888,10,2026-W22
